"","V1","year","sex","ethnicity","drug","response"
"132",640,2005,"Female",NA,"Cocaine","Yes"
"133",641,2005,"Male",NA,"Cocaine","Yes"
"134",642,2005,"Female",NA,"Cocaine","Yes"
"135",643,2005,"Male",NA,"Cocaine","Yes"
"136",644,2005,"Female",NA,"Cocaine","Yes"
"137",645,2005,"Male",NA,"Cocaine","Yes"
"138",646,2005,"Male",NA,"Cocaine","Yes"
"139",647,2005,"Female",NA,"Cocaine","Yes"
"140",648,2005,"Female",NA,"Cocaine","Yes"
"141",649,2005,"Male",NA,"Cocaine","Yes"
"142",650,2005,"Male",NA,"Cocaine","Yes"
"143",651,2005,"Female",NA,"Cocaine","Yes"
"144",652,2005,"Female",NA,"Cocaine","Yes"
"145",653,2005,"Male",NA,"Cocaine","Yes"
"146",654,2005,"Female",NA,"Cocaine","Yes"
"147",655,2005,"Male",NA,"Cocaine","Yes"
"148",656,2005,"Male",NA,"Cocaine","Yes"
"149",657,2005,"Male",NA,"Cocaine","Yes"
"150",658,2005,"Male",NA,"Cocaine","Yes"
"151",659,2005,"Male",NA,"Cocaine","Yes"
"152",660,2005,"Male",NA,"Cocaine","Yes"
"153",661,2005,"Male",NA,"Cocaine","Yes"
"154",662,2005,"Male",NA,"Cocaine","Yes"
"155",663,2005,"Female",NA,"Cocaine","Yes"
"156",664,2005,"Female",NA,"Cocaine","Yes"
"157",665,2005,"Female",NA,"Cocaine","Yes"
"158",666,2005,"Female",NA,"Cocaine","Yes"
"159",667,2005,"Male",NA,"Cocaine","Yes"
"160",668,2005,"Female",NA,"Cocaine","Yes"
"161",669,2005,"Female",NA,"Cocaine","Yes"
"162",670,2005,"Female",NA,"Cocaine","Yes"
"163",671,2005,"Male",NA,"Cocaine","Yes"
"164",672,2005,"Male",NA,"Cocaine","Yes"
"165",673,2005,"Male",NA,"Cocaine","Yes"
"166",674,2005,"Female",NA,"Cocaine","Yes"
"167",675,2005,"Male",NA,"Cocaine","Yes"
"168",676,2005,"Male",NA,"Cocaine","Yes"
"169",677,2005,"Female",NA,"Cocaine","Yes"
"170",678,2005,"Male",NA,"Cocaine","Yes"
"171",679,2005,"Female",NA,"Cocaine","Yes"
"172",680,2005,"Female",NA,"Cocaine","Yes"
"173",681,2005,"Female",NA,"Cocaine","Yes"
"174",682,2005,"Male",NA,"Cocaine","Yes"
"175",683,2005,"Female",NA,"Cocaine","Yes"
"176",684,2005,"Female",NA,"Cocaine","Yes"
"177",685,2005,"Female",NA,"Cocaine","Yes"
"178",686,2005,"Male",NA,"Cocaine","Yes"
"179",687,2005,"Male",NA,"Cocaine","Yes"
"180",688,2005,"Female",NA,"Cocaine","Yes"
"181",689,2005,"Female",NA,"Cocaine","Yes"
"182",690,2005,"Male",NA,"Cocaine","Yes"
"183",691,2005,"Male",NA,"Cocaine","Yes"
"184",692,2005,"Male",NA,"Cocaine","Yes"
"185",693,2005,"Male",NA,"Cocaine","Yes"
"186",694,2005,"Female",NA,"Cocaine","Yes"
"187",695,2005,"Male",NA,"Cocaine","Yes"
"188",696,2005,"Female",NA,"Cocaine","Yes"
"189",697,2005,"Male",NA,"Cocaine","Yes"
"190",698,2005,"Male",NA,"Cocaine","Yes"
"191",699,2005,"Male",NA,"Cocaine","Yes"
"192",700,2005,"Male",NA,"Cocaine","Yes"
"193",701,2005,"Male",NA,"Cocaine","Yes"
"194",702,2005,"Male",NA,"Cocaine","Yes"
"195",703,2005,"Male",NA,"Cocaine","Yes"
"196",704,2005,"Male",NA,"Cocaine","Yes"
"197",705,2005,"Female",NA,"Cocaine","Yes"
"198",706,2005,"Female",NA,"Cocaine","Yes"
"199",707,2005,"Female",NA,"Cocaine","Yes"
"200",708,2005,"Male",NA,"Cocaine","Yes"
"201",709,2005,"Male",NA,"Cocaine","Yes"
"202",710,2005,"Male",NA,"Cocaine","Yes"
"203",711,2005,"Male",NA,"Cocaine","Yes"
"204",712,2005,"Male",NA,"Cocaine","Yes"
"205",713,2005,"Female",NA,"Cocaine","Yes"
"206",714,2005,"Male",NA,"Cocaine","Yes"
"207",715,2005,"Female",NA,"Cocaine","Yes"
"208",716,2005,"Male",NA,"Cocaine","Yes"
"209",717,2005,"Male",NA,"Cocaine","Yes"
"210",718,2005,"Male",NA,"Cocaine","Yes"
"211",719,2005,"Male",NA,"Cocaine","Yes"
"212",720,2005,"Male",NA,"Cocaine","Yes"
"213",721,2005,"Female",NA,"Cocaine","Yes"
"214",722,2005,"Male",NA,"Cocaine","Yes"
"215",723,2005,"Male",NA,"Cocaine","Yes"
"216",724,2005,"Female",NA,"Cocaine","Yes"
"217",725,2005,"Male",NA,"Cocaine","Yes"
"218",726,2005,"Female",NA,"Cocaine","Yes"
"219",727,2005,"Male",NA,"Cocaine","Yes"
"220",728,2005,"Male",NA,"Cocaine","Yes"
"221",729,2005,"Male",NA,"Cocaine","Yes"
"222",730,2005,"Male",NA,"Cocaine","Yes"
"223",731,2005,"Female",NA,"Cocaine","Yes"
"224",732,2005,"Male",NA,"Cocaine","Yes"
"225",733,2005,"Male",NA,"Cocaine","Yes"
"226",734,2005,"Female",NA,"Cocaine","Yes"
"227",735,2005,"Female",NA,"Cocaine","Yes"
"228",736,2005,"Female",NA,"Cocaine","Yes"
"229",737,2005,"Male",NA,"Cocaine","Yes"
"230",738,2005,"Male",NA,"Cocaine","Yes"
"231",739,2005,"Male",NA,"Cocaine","Yes"
"232",740,2005,"Female",NA,"Cocaine","Yes"
"233",741,2005,"Male",NA,"Cocaine","Yes"
"234",742,2005,"Female",NA,"Cocaine","Yes"
"235",743,2005,"Female",NA,"Cocaine","Yes"
"236",744,2005,"Female",NA,"Cocaine","Yes"
"237",745,2005,"Male",NA,"Cocaine","Yes"
"238",746,2005,"Female",NA,"Cocaine","Yes"
"239",747,2005,"Male",NA,"Cocaine","Yes"
"240",748,2005,"Female",NA,"Cocaine","Yes"
"241",749,2005,"Male",NA,"Cocaine","Yes"
"242",750,2005,"Female",NA,"Cocaine","Yes"
"243",751,2005,"Male",NA,"Cocaine","Yes"
"244",752,2005,"Male",NA,"Cocaine","Yes"
"245",753,2005,"Male",NA,"Cocaine","Yes"
"246",754,2005,"Male",NA,"Cocaine","Yes"
"247",755,2005,"Male",NA,"Cocaine","Yes"
"248",756,2005,"Female",NA,"Cocaine","Yes"
"249",757,2005,"Male",NA,"Cocaine","Yes"
"250",758,2005,"Male",NA,"Cocaine","Yes"
"251",759,2005,"Female",NA,"Cocaine","Yes"
"252",760,2005,"Female",NA,"Cocaine","Yes"
"253",761,2005,"Female",NA,"Cocaine","Yes"
"254",762,2005,"Male",NA,"Cocaine","Yes"
"255",763,2005,"Female",NA,"Cocaine","Yes"
"256",764,2005,"Female",NA,"Cocaine","Yes"
"257",765,2005,"Male",NA,"Cocaine","Yes"
"258",766,2005,"Female",NA,"Cocaine","Yes"
"259",767,2005,"Male",NA,"Cocaine","Yes"
"260",768,2005,"Male",NA,"Cocaine","Yes"
"261",769,2005,"Male",NA,"Cocaine","Yes"
"262",770,2005,"Female",NA,"Cocaine","Yes"
"263",771,2005,"Male",NA,"Cocaine","Yes"
"264",772,2005,"Male",NA,"Cocaine","Yes"
"265",773,2005,"Female",NA,"Cocaine","Yes"
"266",774,2005,"Male",NA,"Cocaine","Yes"
"267",775,2005,"Male",NA,"Cocaine","Yes"
"268",776,2005,"Female",NA,"Cocaine","Yes"
"269",777,2005,"Male",NA,"Cocaine","Yes"
"270",778,2005,"Male",NA,"Cocaine","Yes"
"271",779,2005,"Male",NA,"Cocaine","Yes"
"272",780,2005,"Female",NA,"Cocaine","Yes"
"273",781,2005,"Female",NA,"Cocaine","Yes"
"274",782,2005,"Female",NA,"Cocaine","Yes"
"275",783,2005,"Female",NA,"Cocaine","Yes"
"276",784,2005,"Male",NA,"Cocaine","Yes"
"277",785,2005,"Male",NA,"Cocaine","Yes"
"278",786,2005,"Male",NA,"Cocaine","Yes"
"279",787,2005,"Male",NA,"Cocaine","Yes"
"280",788,2005,"Male",NA,"Cocaine","Yes"
"281",789,2005,"Female",NA,"Cocaine","Yes"
"282",790,2005,"Female",NA,"Cocaine","Yes"
"283",791,2005,"Male",NA,"Cocaine","Yes"
"284",792,2005,"Male",NA,"Cocaine","Yes"
"285",793,2005,"Male",NA,"Cocaine","Yes"
"286",794,2005,"Male",NA,"Cocaine","Yes"
"287",795,2005,"Male",NA,"Cocaine","Yes"
"288",796,2005,"Female",NA,"Cocaine","Yes"
"289",797,2005,"Female",NA,"Cocaine","Yes"
"290",798,2005,"Female",NA,"Cocaine","Yes"
"291",799,2005,"Male",NA,"Cocaine","Yes"
"292",800,2005,"Male",NA,"Cocaine","Yes"
"293",801,2005,"Male",NA,"Cocaine","Yes"
"294",802,2005,"Male",NA,"Cocaine","Yes"
"295",803,2005,"Female",NA,"Cocaine","Yes"
"296",804,2005,"Male",NA,"Cocaine","Yes"
"297",805,2005,"Male",NA,"Cocaine","Yes"
"298",806,2005,"Female",NA,"Cocaine","Yes"
"299",807,2005,"Male",NA,"Cocaine","Yes"
"300",808,2005,"Male",NA,"Cocaine","Yes"
"301",809,2005,"Male",NA,"Cocaine","Yes"
"302",810,2005,"Male",NA,"Cocaine","Yes"
"303",811,2005,"Male",NA,"Cocaine","Yes"
"304",812,2005,"Male",NA,"Cocaine","Yes"
"305",813,2005,"Male",NA,"Cocaine","Yes"
"306",814,2005,"Female",NA,"Cocaine","Yes"
"307",815,2005,"Male",NA,"Cocaine","Yes"
"308",816,2005,"Female",NA,"Cocaine","Yes"
"309",817,2005,"Female",NA,"Cocaine","Yes"
"310",818,2005,"Male",NA,"Cocaine","Yes"
"311",819,2005,"Female",NA,"Cocaine","Yes"
"312",820,2005,"Male",NA,"Cocaine","Yes"
"313",821,2005,"Male",NA,"Cocaine","Yes"
"314",822,2005,"Male",NA,"Cocaine","Yes"
"315",823,2005,"Female",NA,"Cocaine","Yes"
"316",824,2005,"Male",NA,"Cocaine","Yes"
"317",825,2005,"Male",NA,"Cocaine","Yes"
"318",826,2005,"Male",NA,"Cocaine","Yes"
"319",827,2005,"Male",NA,"Cocaine","Yes"
"320",828,2005,"Male",NA,"Cocaine","Yes"
"321",829,2005,"Female",NA,"Cocaine","Yes"
"322",830,2005,"Male",NA,"Cocaine","Yes"
"323",831,2005,"Male",NA,"Cocaine","Yes"
"324",832,2005,"Male",NA,"Cocaine","Yes"
"325",833,2005,"Male",NA,"Cocaine","Yes"
"326",834,2005,"Male",NA,"Cocaine","Yes"
"327",835,2005,"Male",NA,"Cocaine","Yes"
"328",836,2005,"Male",NA,"Cocaine","Yes"
"329",837,2005,"Male",NA,"Cocaine","Yes"
"330",838,2005,"Male",NA,"Cocaine","Yes"
"331",839,2005,"Male",NA,"Cocaine","Yes"
"332",840,2005,"Female",NA,"Cocaine","Yes"
"333",841,2005,"Male",NA,"Cocaine","Yes"
"334",842,2005,"Male",NA,"Cocaine","Yes"
"335",843,2005,"Female",NA,"Cocaine","Yes"
"336",844,2005,"Male",NA,"Cocaine","Yes"
"337",845,2005,"Female",NA,"Cocaine","Yes"
"338",846,2005,"Male",NA,"Cocaine","Yes"
"339",847,2005,"Female",NA,"Cocaine","Yes"
"340",848,2005,"Male",NA,"Cocaine","Yes"
"341",849,2005,"Male",NA,"Cocaine","Yes"
"342",850,2005,"Female",NA,"Cocaine","Yes"
"343",851,2005,"Female",NA,"Cocaine","Yes"
"344",852,2005,"Male",NA,"Cocaine","Yes"
"345",853,2005,"Male",NA,"Cocaine","Yes"
"346",854,2005,"Female",NA,"Cocaine","Yes"
"347",855,2005,"Male",NA,"Cocaine","Yes"
"348",856,2005,"Male",NA,"Cocaine","Yes"
"349",857,2005,"Male",NA,"Cocaine","Yes"
"350",858,2005,"Male",NA,"Cocaine","Yes"
"351",859,2005,"Male",NA,"Cocaine","Yes"
"352",860,2005,"Male",NA,"Cocaine","Yes"
"353",861,2005,"Female",NA,"Cocaine","Yes"
"354",862,2005,"Female",NA,"Cocaine","Yes"
"355",863,2005,"Female",NA,"Cocaine","Yes"
"356",864,2005,"Female",NA,"Cocaine","Yes"
"357",865,2005,"Female",NA,"Cocaine","Yes"
"358",866,2005,"Female",NA,"Cocaine","Yes"
"359",867,2005,"Male",NA,"Cocaine","Yes"
"360",868,2005,"Male",NA,"Cocaine","Yes"
"361",869,2005,"Male",NA,"Cocaine","Yes"
"362",870,2005,"Male",NA,"Cocaine","Yes"
"363",871,2005,"Female",NA,"Cocaine","Yes"
"364",872,2005,"Male",NA,"Cocaine","Yes"
"365",873,2005,"Male",NA,"Cocaine","Yes"
"366",874,2005,"Female",NA,"Cocaine","Yes"
"367",875,2005,"Female",NA,"Cocaine","Yes"
"368",876,2005,"Male",NA,"Cocaine","Yes"
"369",877,2005,"Male",NA,"Cocaine","Yes"
"370",878,2005,"Female",NA,"Cocaine","Yes"
"371",879,2005,"Male",NA,"Cocaine","Yes"
"372",880,2005,"Male",NA,"Cocaine","Yes"
"373",881,2005,"Male",NA,"Cocaine","Yes"
"374",882,2005,"Female",NA,"Cocaine","Yes"
"375",883,2005,"Male",NA,"Cocaine","Yes"
"376",884,2005,"Female",NA,"Cocaine","Yes"
"377",885,2005,"Female",NA,"Cocaine","Yes"
"378",886,2005,"Male",NA,"Cocaine","Yes"
"379",887,2005,"Male",NA,"Cocaine","Yes"
"380",888,2005,"Male",NA,"Cocaine","Yes"
"381",889,2005,"Male",NA,"Cocaine","Yes"
"382",890,2005,"Male",NA,"Cocaine","Yes"
"383",891,2005,"Female",NA,"Cocaine","Yes"
"384",892,2005,"Female",NA,"Cocaine","Yes"
"385",893,2005,"Male",NA,"Cocaine","Yes"
"386",894,2005,"Female",NA,"Cocaine","Yes"
"387",895,2005,"Male",NA,"Cocaine","Yes"
"388",896,2005,"Male",NA,"Cocaine","Yes"
"389",897,2005,"Male",NA,"Cocaine","Yes"
"390",898,2005,"Female",NA,"Cocaine","Yes"
"391",899,2005,"Male",NA,"Cocaine","Yes"
"392",900,2005,"Female",NA,"Cocaine","Yes"
"393",901,2005,"Female",NA,"Cocaine","Yes"
"394",902,2005,"Male",NA,"Cocaine","Yes"
"395",903,2005,"Male",NA,"Cocaine","Yes"
"396",904,2005,"Male",NA,"Cocaine","Yes"
"397",905,2005,"Male",NA,"Cocaine","Yes"
"398",906,2005,"Male",NA,"Cocaine","Yes"
"399",907,2005,"Male",NA,"Cocaine","Yes"
"400",908,2005,"Female",NA,"Cocaine","Yes"
"401",909,2005,"Male",NA,"Cocaine","Yes"
"402",910,2005,"Male",NA,"Cocaine","Yes"
"403",911,2005,"Female",NA,"Cocaine","Yes"
"404",912,2005,"Female",NA,"Cocaine","Yes"
"405",913,2005,"Male",NA,"Cocaine","Yes"
"406",914,2005,"Female",NA,"Cocaine","Yes"
"407",915,2005,"Female",NA,"Cocaine","Yes"
"408",916,2005,"Female",NA,"Cocaine","Yes"
"409",917,2005,"Male",NA,"Cocaine","Yes"
"410",918,2005,"Male",NA,"Cocaine","Yes"
"411",919,2005,"Male",NA,"Cocaine","Yes"
"412",920,2005,"Male",NA,"Cocaine","Yes"
"413",921,2005,"Male",NA,"Cocaine","Yes"
"414",922,2005,"Male",NA,"Cocaine","Yes"
"415",923,2005,"Male",NA,"Cocaine","Yes"
"416",924,2005,"Female",NA,"Cocaine","Yes"
"417",925,2005,"Female",NA,"Cocaine","Yes"
"418",926,2005,"Female",NA,"Cocaine","Yes"
"419",927,2005,"Female",NA,"Cocaine","Yes"
"420",928,2005,"Male",NA,"Cocaine","Yes"
"421",929,2005,"Male",NA,"Cocaine","Yes"
"422",930,2005,"Male",NA,"Cocaine","Yes"
"423",931,2005,"Female",NA,"Cocaine","Yes"
"424",932,2005,"Male",NA,"Cocaine","Yes"
"425",933,2005,"Male",NA,"Cocaine","Yes"
"426",934,2005,"Male",NA,"Cocaine","Yes"
"427",935,2005,"Female",NA,"Cocaine","Yes"
"428",936,2005,"Male",NA,"Cocaine","Yes"
"429",937,2005,"Male",NA,"Cocaine","Yes"
"430",938,2005,"Male",NA,"Cocaine","Yes"
"431",939,2005,"Female",NA,"Cocaine","Yes"
"432",940,2005,"Male",NA,"Cocaine","Yes"
"433",941,2005,"Male",NA,"Cocaine","Yes"
"434",942,2005,"Female",NA,"Cocaine","Yes"
"435",943,2005,"Male",NA,"Cocaine","Yes"
"436",944,2005,"Female",NA,"Cocaine","Yes"
"437",945,2005,"Male",NA,"Cocaine","Yes"
"438",946,2005,"Female",NA,"Cocaine","Yes"
"439",947,2005,"Male",NA,"Cocaine","Yes"
"440",948,2005,"Female",NA,"Cocaine","Yes"
"441",949,2005,"Male",NA,"Cocaine","Yes"
"442",950,2005,"Female",NA,"Cocaine","Yes"
"443",951,2005,"Female",NA,"Cocaine","Yes"
"444",952,2005,"Male",NA,"Cocaine","Yes"
"445",953,2005,"Female",NA,"Cocaine","Yes"
"446",954,2005,"Male",NA,"Cocaine","Yes"
"447",955,2005,"Female",NA,"Cocaine","Yes"
"448",956,2005,"Female",NA,"Cocaine","Yes"
"449",957,2005,"Male",NA,"Cocaine","Yes"
"450",958,2005,"Female",NA,"Cocaine","Yes"
"451",959,2005,"Male",NA,"Cocaine","Yes"
"452",960,2005,"Male",NA,"Cocaine","Yes"
"453",961,2005,"Male",NA,"Cocaine","Yes"
"454",962,2005,"Male",NA,"Cocaine","Yes"
"455",963,2005,"Male",NA,"Cocaine","Yes"
"456",964,2005,"Female",NA,"Cocaine","Yes"
"457",965,2005,"Male",NA,"Cocaine","Yes"
"458",966,2005,"Male",NA,"Cocaine","Yes"
"459",967,2005,"Female",NA,"Cocaine","Yes"
"460",968,2005,"Male",NA,"Cocaine","Yes"
"461",969,2005,"Male",NA,"Cocaine","Yes"
"462",970,2005,"Male",NA,"Cocaine","Yes"
"463",971,2005,"Female",NA,"Cocaine","Yes"
"464",972,2005,"Male",NA,"Cocaine","Yes"
"465",973,2005,"Female",NA,"Cocaine","Yes"
"466",974,2005,"Female",NA,"Cocaine","Yes"
"467",975,2005,"Female",NA,"Cocaine","Yes"
"468",976,2005,"Male",NA,"Cocaine","Yes"
"469",977,2005,"Male",NA,"Cocaine","Yes"
"470",978,2005,"Male",NA,"Cocaine","Yes"
"471",979,2005,"Male",NA,"Cocaine","Yes"
"472",980,2005,"Male",NA,"Cocaine","Yes"
"473",981,2005,"Male",NA,"Cocaine","Yes"
"474",982,2005,"Female",NA,"Cocaine","Yes"
"475",983,2005,"Female",NA,"Cocaine","Yes"
"476",984,2005,"Female",NA,"Cocaine","Yes"
"477",985,2005,"Male",NA,"Cocaine","Yes"
"478",986,2005,"Male",NA,"Cocaine","Yes"
"479",987,2005,"Male",NA,"Cocaine","Yes"
"480",988,2005,"Female",NA,"Cocaine","Yes"
"481",989,2005,"Male",NA,"Cocaine","Yes"
"482",990,2005,"Male",NA,"Cocaine","Yes"
"483",991,2005,"Male",NA,"Cocaine","Yes"
"484",992,2005,"Male",NA,"Cocaine","Yes"
"485",993,2005,"Male",NA,"Cocaine","Yes"
"486",994,2005,"Female",NA,"Cocaine","Yes"
"487",995,2005,"Male",NA,"Cocaine","Yes"
"488",996,2005,"Male",NA,"Cocaine","Yes"
"489",997,2005,"Female",NA,"Cocaine","Yes"
"490",998,2005,"Female",NA,"Cocaine","Yes"
"491",999,2005,"Male",NA,"Cocaine","Yes"
"492",1000,2005,"Male",NA,"Cocaine","Yes"
"493",1001,2005,"Female",NA,"Cocaine","Yes"
"494",1002,2005,"Male",NA,"Cocaine","Yes"
"495",1003,2005,"Male",NA,"Cocaine","Yes"
"496",1004,2005,"Female",NA,"Cocaine","Yes"
"497",1005,2005,"Male",NA,"Cocaine","Yes"
"498",1006,2005,"Female",NA,"Cocaine","Yes"
"499",1007,2005,"Male",NA,"Cocaine","Yes"
"500",1008,2005,"Female",NA,"Cocaine","Yes"
"501",1009,2005,"Male",NA,"Cocaine","Yes"
"502",1010,2005,"Female",NA,"Cocaine","Yes"
"503",1011,2005,"Male",NA,"Cocaine","Yes"
"504",1012,2005,"Male",NA,"Cocaine","Yes"
"505",1013,2005,"Male",NA,"Cocaine","Yes"
"506",1014,2005,"Male",NA,"Cocaine","Yes"
"507",1015,2005,"Male",NA,"Cocaine","Yes"
"508",1016,2005,"Female",NA,"Cocaine","Yes"
"509",1017,2005,"Male",NA,"Cocaine","Yes"
"510",1018,2005,"Male",NA,"Cocaine","Yes"
"511",1019,2005,"Female",NA,"Cocaine","Yes"
"512",1020,2005,"Male",NA,"Cocaine","Yes"
"513",1021,2005,"Male",NA,"Cocaine","Yes"
"514",1022,2005,"Female",NA,"Cocaine","Yes"
"515",1023,2005,"Male",NA,"Cocaine","Yes"
"516",1024,2005,"Female",NA,"Cocaine","Yes"
"517",1025,2005,"Male",NA,"Cocaine","Yes"
"518",1026,2005,"Male",NA,"Cocaine","Yes"
